gene	gene_symb	major_transcript	minor_transcript	iso_ratio	diff	maj_pval	min_pval	p_value	corr	final_sp	event_importance	exclusive_domains	adj_pval
56616	DIABLO	ENST00000540535.6	ENST00000541656.6	0.25	0.07924703525053986	0.023674257442784577	0.1284082082699172	0.03627879530474193	0.9507612978532164	3	0.48084107601911796	[]	0.03475647753601406
51109	RDH11	ENST00000557331.1	ENST00000553384.5	0.5	0.07762255291828266	0.01192210564280653	0.013839195988536895	0.036496594574726614	0.5900978883295224	3	0.5209527935554802	['PF00106']	0.034960360172271
5339	PLEC	ENST00000527816.5	ENST00000528131.1	0.5	0.17878132227602908	0.011931500421066612	0.12303203185699417	0.03652065513858564	0.9088277191619448	3	0.340496625823427	[]	0.034982301413468204
199870	FAM76A	ENST00000530324.5	ENST00000010299.10	0.25	0.14921183963567505	0.02387194486408456	0.0007190429416963303	0.036532106914664186	0.8736761467624934	2	0.5010497915586007	[]	0.034992409886476755
21	ABCA3	ENST00000382381.7	ENST00000301732.10	0.25	0.1939951443657169	0.023873475797937794	0.00035902121909117804	0.036534067012778296	0.9080226602673672	3	0.16251697759531114	[]	0.034994041382662766
124401	ANKS3	ENST00000592698.5	ENST00000614075.4	0.5	0.07249359143933091	0.011952318419674764	0.47479580034475055	0.03657395804781865	0.6222216269228653	2	0.5099214387153902	['PF12796', 'PF00536']	0.0350317583664705
6901	TAZ	ENST00000479875.1	ENST00000651139.1	0.25	0.07650178313173076	0.023917400889262447	0.00910462467799751	0.036590295107139854	0.6430495138419566	3	0.7884297402287687	['PF01553']	0.035046544254439586
51537	MTFP1	ENST00000355143.8	ENST00000629597.2	0.25	0.17494078663128002	0.023981972041623223	0.00018201469595665256	0.03667291542547573	0.8813693160146961	3	0.28694654441142836	[]	0.035123333012888884
284058	KANSL1	ENST00000572904.6	ENST00000648792.1	0.25	0.1465220176451732	0.023997019265509584	0.09247378686241685	0.03669216245595696	0.8884233463001777	3	0.7804044225547567	[]	0.03514127266605089
284058	KANSL1	ENST00000572904.6	ENST00000639853.1	0.25	0.09519889201551973	0.023997019265509584	0.09112023415863126	0.03669216245595696	0.7889236003271346	3	0.5044510846034072	['PF15275']	0.03514127266605089
284058	KANSL1	ENST00000572904.6	ENST00000575318.6	0.25	0.057403943003861084	0.023997019265509584	0.09580149544640455	0.03669216245595696	0.6569872472201753	3	0.4258274552117123	[]	0.03514127266605089
6189	RPS3A	ENST00000514682.5	ENST00000503002.5	0.25	0.12116125444487577	0.02400003529461379	0.018275281117916483	0.036696020000292096	0.872997578387788	3	0.2631070584045194	[]	0.035144596539285124
5985	RFC5	ENST00000420967.5	ENST00000449641.6	0.5	0.10184175364773944	0.012036279231847611	0.09379638205655737	0.03678874966470052	0.6833863404665985	3	0.26884496125409996	['PF03215', 'PF13177']	0.03523204342526954
150223	YDJC	ENST00000415762.6	ENST00000292778.11	0.25	0.23287430776259554	0.024093010598578008	0.01621126713969213	0.036814890317621404	0.5405239591140633	3	0.8150181158918908	['PF04794']	0.03525683006168334
9170	LPAR2	ENST00000407877.8	ENST00000586703.1	0.25	0.18648098954210898	0.02409781980773522	0.0026076603981856987	0.03682103652066081	0.9656779314002142	2	0.4332498385611751	[]	0.03526259218685027
140688	NOL4L	ENST00000621426.6	ENST00000326071.8	0.25	0.05744302495207099	0.024109389097790083	0.07238965126061721	0.03683582117169262	0.5650952354593785	2	0.3036382429753498	[]	0.035276007012137726
83985	SPNS1	ENST00000568388.5	ENST00000311008.16	0.25	0.22253905584705652	0.024131574903918797	0.029206283791630965	0.03686416902069236	0.9372400907169333	3	0.7383701981609951	[]	0.03530253393677199
472	ATM	ENST00000452508.6	ENST00000675843.1	0.5	0.06279265276303786	0.012120076944220287	0.1166205112905143	0.037002832042361475	0.8253090681909926	3	0.8634689288141184	[]	0.035431710300490915
284307	ZIK1	ENST00000597219.1	ENST00000536878.6	0.25	0.1728512379470701	0.02429213200949105	0.10717912002505535	0.03706916870023629	0.5675890120077525	3	0.2992636873890471	['PF00096']	0.035493607977493985
284307	ZIK1	ENST00000597219.1	ENST00000307468.4	0.25	0.10530522497679756	0.02429213200949105	0.6963898277749507	0.03706916870023629	0.6136833454601834	3	0.4448246098109432	['PF01352']	0.035493607977493985
338707	B4GALNT4	ENST00000329962.11	ENST00000526584.2	0.5	0.05060912163784337	0.012174283518653035	0.30661988765185966	0.03714116196840548	0.539310598347733	1	0.9180118628249756	['PF05679']	0.035561040825531416
7458	EIF4H	ENST00000353999.6	ENST00000677681.1	0.25	0.22955091691288018	0.024380675803348004	0.056230047508617965	0.03718210801065228	0.8890821187881176	3	0.7176777325309681	['PF00076']	0.03559949381042511
22872	SEC31A	ENST00000508502.5	ENST00000507676.5	0.25	0.05635125257110132	0.024412964394814357	0.010464024898844005	0.03722327271099472	0.7767761861483313	3	0.41896621652827987	['PF12931']	0.03563652538384712
1191	CLU	ENST00000519472.5	ENST00000405140.7	0.25	0.060406340975603615	0.02444906013659579	0.0017366991232051787	0.03726927850629796	0.7396277044821503	3	0.5756208463517939	[]	0.03567881346385922
9181	ARHGEF2	ENST00000470874.5	ENST00000361247.9	0.25	0.14098314801312023	0.02445478936183926	0.003582604078090651	0.03727657945956226	0.8732476220506952	3	0.7888092198110297	['PF17838', 'PF00621']	0.035685551858906685
57447	NDRG2	ENST00000350792.7	ENST00000554489.5	0.25	0.07974617219606324	0.02447206253817116	0.2447838334124121	0.03729858924518501	0.5640492419064106	1	0.32613433859947183	[]	0.03570574324478381
7541	ZBTB14	ENST00000614697.4	ENST00000400143.7	0.25	0.10245621098780511	0.02449725596980972	0.10129163545851638	0.037330685695456535	0.5630423929214258	1	0.8569115935554652	[]	0.03573533791196186
6604	SMARCD3	ENST00000469154.5	ENST00000356800.6	0.75	0.06865603209490564	0.00817881702605769	0.5191067746707304	0.037380607416987406	0.5675077610460352	1	0.5567298510968224	['PF02201']	0.03578274866460221
79696	ZC2HC1C	ENST00000238686.8	ENST00000439583.2	0.25	0.17188229603722083	0.024565657545226834	0.000780112069749398	0.0374177967044123	0.7535766590129865	2	0.4024690671514023	[]	0.03581784438906083
84928	TMEM209	ENST00000471985.4	ENST00000462753.5	0.5	0.17959471808443067	0.012291653875485328	0.04930452300369312	0.03744026692121493	0.8983933428707127	2	0.7620851068663778	[]	0.03583884961410726
10154	PLXNC1	ENST00000547057.5	ENST00000549217.5	0.25	0.056710537653166304	0.02462232084664104	0.1493282595506534	0.03748992268118218	0.8574034095696227	2	0.1678868531490293	['PF08337']	0.035883730987108994
10154	PLXNC1	ENST00000547057.5	ENST00000551850.1	0.25	0.0878581931113827	0.02462232084664104	0.0006857069572746213	0.03748992268118218	0.5406188821534474	2	0.2101832177090255	['PF01437', 'PF08337']	0.035883730987108994
23399	CTDNEP1	ENST00000318988.10	ENST00000570828.5	0.25	0.0581263824973451	0.024646095051852467	0.07772676891251716	0.03752017484399817	0.6573304661886318	3	0.3608756968998168	[]	0.0359116765257355
23399	CTDNEP1	ENST00000318988.10	ENST00000575783.5	0.25	0.0581263824973451	0.024646095051852467	0.0634532428601349	0.03752017484399817	0.7754296145521066	3	0.3135776633781463	[]	0.0359116765257355
6433	SFSWAP	ENST00000261674.9	ENST00000538548.5	0.25	0.08813035925639945	0.02467350319524951	0.06885462287025108	0.0375550440002583	0.8042224742638625	3	0.8732244980743333	['PF09750', 'PF01805']	0.03594429223763259
79171	RBM42	ENST00000262633.9	ENST00000588161.5	0.25	0.1340386261581229	0.02467910311143745	0.051185067405940414	0.03756216738238893	0.6481748088798767	3	0.6325188156099604	[]	0.035950983638266945
23405	DICER1	ENST00000675540.1	ENST00000526495.6	0.5	0.24516319189164346	0.012351481594224951	0.013014859710879265	0.03759251507119756	0.93415414566009	3	0.5987646698538525	['PF03368', 'PF00636', 'PF04851', 'PF02170', 'PF00271']	0.035979017129390174
9159	PCSK7	ENST00000530269.1	ENST00000524507.6	0.25	0.29858444722571853	0.024718588233469535	0.041150929415580136	0.037612385480967354	0.8643107989627173	3	0.5340477148242349	['PF01483', 'PF16470', 'PF00082']	0.03599790806111813
8986	RPS6KA4	ENST00000528057.5	ENST00000334205.9	0.25	0.4080591632419126	0.024741954067590808	0.024997596128080068	0.03764209526541141	0.7872139844706968	3	0.7224968228183462	[]	0.036025075323092466
7343	UBTF	ENST00000526094.5	ENST00000529383.5	0.25	0.0807318124944533	0.024757686725319708	0.1507221081403703	0.03766209631678051	0.9215386353111632	3	0.5451088876214739	[]	0.036043583208996595
7343	UBTF	ENST00000526094.5	ENST00000533177.5	0.25	0.12132488839385863	0.024757686725319708	0.07386037848646415	0.03766209631678051	0.7279924511883215	3	0.6546230453322657	[]	0.036043583208996595
400720	ZNF772	ENST00000450712.2	ENST00000427512.6	0.25	0.06247966017905027	0.02477930377130615	0.030212149123556194	0.037689574161030144	0.5854389956818798	1	0.4686254070190452	['PF00096']	0.03606911889092647
22996	TTC39A	ENST00000262675.11	ENST00000422925.6	0.25	0.1088412927383858	0.0248012585992644	0.5807145157853272	0.03771747654081767	0.5988695463226342	1	0.615291895255029	[]	0.03609467879848458
55222	LRRC20	ENST00000373224.5	ENST00000355790.8	0.5	0.0841188009495365	0.012403502559512461	0.010356269767922519	0.03772477898740057	0.8154776933280039	3	0.3913103178260006	[]	0.03610115904040785
10714	POLD3	ENST00000530511.5	ENST00000528481.5	0.25	0.10615741905651488	0.02481986140448862	0.04534330805445834	0.03774111503377148	0.6112255527276118	3	0.30668584766011137	[]	0.03611577553447844
57091	CASS4	ENST00000360314.7	ENST00000679887.1	0.5	0.2532480832693053	0.012409959929504617	0.40816828945977346	0.03774118930614773	0.699557494100206	1	0.38009788059401245	[]	0.03611577553447844
57091	CASS4	ENST00000360314.7	ENST00000679529.1	0.5	0.6157289122630684	0.012409959929504617	0.11579630280442754	0.03774118930614773	0.699557494100206	1	0.44582804149295313	[]	0.03611577553447844
91749	MFSD4B	ENST00000672554.1	ENST00000671883.1	0.25	0.05866268324630369	0.024838184108177775	0.002644135491987533	0.03776439419564329	0.833528811974504	2	0.23492713168163848	['PF07690']	0.036135636556702606
9091	PIGQ	ENST00000026218.9	ENST00000422307.6	0.25	0.057617601452755955	0.024841497315867444	0.39666095268656576	0.03776860329535188	0.6297186083100531	3	0.49470670893269997	['PF05024']	0.036139409817041696
2878	GPX3	ENST00000614343.4	ENST00000388825.9	0.25	0.08894398436400337	0.024946093279267553	0.02540874300576482	0.03790142531070254	0.7195713937702889	2	0.8884002417037229	[]	0.036262164039453954
3978	LIG1	ENST00000593425.5	ENST00000594759.5	0.25	0.0715385736144774	0.024950839350943825	0.02270909585909403	0.03790744954372843	0.8382273861886281	3	0.29995708221310324	[]	0.03626780010144594
80705	TSGA10	ENST00000674128.1	ENST00000409564.6	0.25	0.19454308731661352	0.02495328023579287	0.2616907940675944	0.037910547693735266	0.6307135910045004	3	0.4051892894168986	[]	0.036270126096664274
8986	RPS6KA4	ENST00000334205.9	ENST00000528057.5	0.25	0.4080591632419126	0.024997596128080068	0.024741954067590808	0.03796678629936169	0.7872139844706968	3	0.7224968228183462	[]	0.03632316429723571
285203	EOGT	ENST00000424374.5	ENST00000403140.6	0.5	0.1021393413389059	0.012516741008330251	1.6046271484056283e-05	0.038012312506044026	0.7381798441904633	3	0.2472771191958309	[]	0.03636569585009906
203069	R3HCC1	ENST00000265806.12	ENST00000519952.6	0.25	0.060602168980599794	0.025039883093934307	0.10421170312134787	0.03802043180463299	0.813805356545663	3	0.2076147323574863	[]	0.0363730794388402
8835	SOCS2	ENST00000536696.6	ENST00000549206.5	0.5	0.4790638706865068	0.012531046355616103	0.14920084576098158	0.03804859990916825	0.6862881075387142	3	0.43788653829989954	[]	0.03639874613107372
54620	FBXL19	ENST00000338343.10	ENST00000565939.1	0.25	0.06725913362969048	0.02507409896407334	0.10638849741507306	0.03806382519956261	0.7336899659644883	1	0.16830563947870014	['PF16866', 'PF00646', 'PF02008']	0.0364130549352823
1062	CENPE	ENST00000265148.9	ENST00000611174.4	0.5	0.17206811535094962	0.012542391381578076	0.0013624274344563709	0.03807737226007491	0.8726184034492359	2	0.20733230074017384	[]	0.036424988951545424
116987	AGAP1	ENST00000635100.1	ENST00000614409.4	0.25	0.10586210731022973	0.02510216928801876	0.0014984336397166763	0.038099415947167925	0.8477262650706404	2	0.5004843533614447	['PF12796', 'PF00071', 'PF01412']	0.036445819513096334
51009	DERL2	ENST00000571476.5	ENST00000571971.1	0.25	0.057473072724237934	0.025168909391869054	0.005991492195166223	0.03818400514417739	0.8481818646151841	3	0.4508816950197611	['PF04511']	0.03652558040655289
84954	MPND	ENST00000601877.1	ENST00000599840.6	0.5	0.13870436583563447	0.012587290059608711	0.32497123964635977	0.038191190420042084	0.5709618757986963	1	0.44546996717491777	['PF18755', 'PF01398']	0.03653091071692865
60686	C14orf93	ENST00000555998.5	ENST00000554179.5	0.25	0.08363011146983902	0.0251834873987937	0.0004913175187434494	0.038202476027863905	0.7550929515105489	3	0.1996910786570325	['PF15394']	0.036540934033614136
60496	AASDHPPT	ENST00000524411.5	ENST00000525660.1	0.25	0.14426912564144737	0.025184827459355165	0.002080281810388211	0.038204173829155905	0.757389688450143	3	0.683639993855902	['PF01648']	0.0365416576664158
60496	AASDHPPT	ENST00000524411.5	ENST00000278618.9	0.25	0.0915261790257842	0.025184827459355165	0.28134462142080274	0.038204173829155905	0.6086178169008786	3	0.8305509404845576	[]	0.0365416576664158
163059	ZNF433	ENST00000550507.6	ENST00000419886.7	0.25	0.4432308516986817	0.025196733204954615	0.23763612620273164	0.03821925713367051	0.6019136260077586	1	0.48330691683796956	['PF01352']	0.03655582725909608
23286	WWC1	ENST00000521089.5	ENST00000393895.7	0.25	0.14610077174436026	0.025203374640952975	0.02785453837460514	0.03822767051061891	0.6452104447400192	3	0.710478473213041	['PF00397']	0.036563745760649906
27434	POLM	ENST00000430942.5	ENST00000435068.5	0.25	0.13933337605863683	0.025240967526351445	0.22643849410522474	0.03827528496680405	0.893179555312208	1	0.5207174843041129	[]	0.03660709714047915
27434	POLM	ENST00000430942.5	ENST00000418926.1	0.25	0.0793160208983375	0.025240967526351445	0.2668695005461136	0.03827528496680405	0.7798344944517855	1	0.4700916018702216	[]	0.03660709714047915
211	ALAS1	ENST00000394965.6	ENST00000310271.6	0.25	0.07656459380562122	0.025282462783687388	0.1459556590253415	0.03832782584397095	0.8027259466775122	3	0.3823660009690172	[]	0.0366557996677291
23522	KAT6B	ENST00000287239.10	ENST00000649463.1	0.25	0.16501475237951563	0.025297546328593584	0.0021041391800298475	0.03834692025586464	0.9268217835994501	1	0.4905132557679818	[]	0.03667354470422606
8444	DYRK3	ENST00000367108.7	ENST00000649163.1	0.25	0.08273563550407151	0.025304404241540134	0.5687440628635454	0.038355601013558276	0.8192474151474842	2	0.4801042775133717	['PF00069']	0.03668158839710852
54760	PCSK4	ENST00000591201.5	ENST00000588671.2	0.5	0.3835677403630334	0.012675178481050339	0.027793612366141113	0.038413756062381614	0.5708079705016721	1	0.4882319989646156	['PF16470']	0.03673552408908031
170463	SSBP4	ENST00000601357.6	ENST00000601614.6	0.25	0.15372496039043962	0.025363702846007072	0.030457961031812687	0.03843064192079519	0.8606714228316559	2	0.19016939073574762	['PF04503']	0.036751413472088636
2878	GPX3	ENST00000388825.9	ENST00000614343.4	0.25	0.08894398436400337	0.02540874300576482	0.024946093279267553	0.03848761595673891	0.7195713937702889	2	0.888400241703723	[]	0.03680408401405887
92283	ZNF461	ENST00000592829.5	ENST00000360357.8	0.25	0.11704985462078561	0.025466299610534926	0.16128132594488626	0.03856039375893084	0.5634882062242258	3	0.4522046200417741	['PF00096']	0.03687030310881597
8907	AP1M1	ENST00000591775.5	ENST00000444449.6	0.25	0.07655366409568615	0.02552577613498656	0.005489880538528704	0.03863556504982866	0.8972513463212016	3	0.8529975304038147	['PF01217', 'PF00928']	0.03693931811742041
23678	SGK3	ENST00000521960.5	ENST00000396596.2	0.25	0.23957151127186582	0.025554065130007905	0.0012125699960399024	0.03867130682972778	0.8131208213637972	3	0.5329567091102843	['PF00433', 'PF00069']	0.03697218879206643
343099	CCDC18	ENST00000370276.5	ENST00000343253.11	0.25	0.1569963951594751	0.025563655147290563	0.02063737537953705	0.038683421576367484	0.9327977951786447	3	0.35999318253801443	[]	0.036983510784960635
343099	CCDC18	ENST00000370276.5	ENST00000448243.5	0.25	0.09735465108202623	0.025563655147290563	0.09318045735386118	0.038683421576367484	0.7784394581094526	3	0.4166686436523187	[]	0.036983510784960635
79607	FAM118B	ENST00000528985.5	ENST00000530043.5	0.25	0.1873374994644696	0.025564798703640545	0.0017677894601997634	0.038684866132659	0.8952254299430248	3	0.44513000712827355	['PF13289']	0.03698463138885063
2639	GCDH	ENST00000222214.10	ENST00000591470.5	0.25	0.3439470689053732	0.025590262487018827	0.01957603208915891	0.03871702902637237	0.9687966053104775	3	0.6647121029778726	[]	0.0370142075932783
984	CDK11B	ENST00000341832.11	ENST00000615951.4	0.25	0.07797538505306117	0.025592462028156054	0.06028925885396765	0.038719806933968925	0.670215803843769	3	0.5524334827540373	['PF00069']	0.037016602617323
5144	PDE4D	ENST00000317118.12	ENST00000358923.10	0.25	0.09510656147282913	0.025656789149784583	0.008987962714665796	0.038801027902818176	0.7758080503980235	3	0.4854318057556545	[]	0.03709176892374367
23005	MAPKBP1	ENST00000510535.1	ENST00000514566.5	0.25	0.06756103464491175	0.02568373317096731	0.4384157846201142	0.038835036084015895	0.744554043502386	2	0.3107290834827522	['PF08662', 'PF00400']	0.03712362527071458
1797	DXO	ENST00000375349.7	ENST00000495340.5	0.25	0.08552604349963092	0.025702636978437447	0.012912148129170666	0.03885889185669962	0.6032796114419688	3	0.585167328586423	[]	0.03714603728324803
7466	WFS1	ENST00000506362.2	ENST00000683395.1	0.5	0.10874890667401987	0.01288681340192608	0.2751114148866091	0.03894844687618835	0.7290989348536647	1	0.23710958420668954	[]	0.03722941571987454
94104	PAXBP1	ENST00000331923.9	ENST00000421049.1	0.5	0.07705394689031833	0.012909601911565153	0.4374011696517052	0.03900591738077862	0.5706698667949084	2	0.684511901815668	['PF07842']	0.03728316784833664
2140	EYA3	ENST00000373863.3	ENST00000373871.8	0.25	0.07929604429709265	0.025827836423258817	0.01453977105336608	0.03901680042192788	0.5320174895451872	3	0.18210708387884786	[]	0.037293176163802476
